0 
0.0728745 
0 
0.225651 
0.408882 
0.0729073 
0 
0 
0.166667 
0.0416667 
0.0588235 
0.0416667 
0.513408 
0 
0.166667 
0 
1 
0.928571 
0 
0 
0 
0 
0 
0 
0 
1 
0.136842 
0.412118 
0.758468 
0.335087 
0.610968 
0.334516 
0.209677 
0.203938 
0 
0.5 
0 
0.5 
0.103406 
0.0719298 
0 
0 
0 
0 
0 
0.620166 
0 
0 
0 
0.3398 
0 
0 
0 
0 
0.130662 
1 
0.666667 
0.34375 
0 
0 
0.666667 
1 
0.125 
0 
0.25 
0.25 
0.25 
0 
0.141993 
0 
0.184506 
0.984682 
0.982564 
0.317121 
1 
1 
0 
0 
0 
0 
0 
0.333333 
0 
0 
0 
0 
0 
0 
0 
0.556965 
0 
0 
0 
0 
0 
0 
0 
0 
0 
0 
0.435115 
0 
0 
0 
0 
0 
0.599798 
0 
0 
0 
0 
0 
0 
0 
0 
0 
0 
0 
0.519693 
0 
0 
0 
0 
0 
0 
0 
0 
0 
0.786667 
0 
0 
0 
0.130435 
0 
0.348485 
0 
0 
0 
0 
0.266667 
0 
1 
0.613495 
1 
0.1875 
0.28125 
0 
0 
0.3125 
1 
0 
0 
0.333333 
0.0833333 
0 
0.2 
0.25 
0.25 
0 
0.333333 
0.5 
0 
0.142857 
0.25 
0.25 
0.25 
0.2 
0.2 
0.25 
0.111111 
0.111111 
0.25 
0.851852 
0.851852 
0 
0.462963 
0 
0 
0 
0 
0 
0.0693878 
0.25 
0 
0 
0 
0 
0.0966667 
0 
0 
0 
0 
0 
1 
0.92 
0 
0 
0 
0 
0 
0.5 
0.4222 
0 
0.666667 
0.973276 
1 
0 
1 
1 
1 
0 
0 
0.721462 
1 
0 
0.333333 
0.5 
0.401989 
0 
0 
0 
0 
0 
0.0533333 
0 
0.048 
0.294493 
0.0436364 
0.08 
0.0249135 
0 
0 
0 
